,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
23,0021400011,1610612743,Nuggets,DEN,Denver,240:00,89.3,93.7,78.7,82.3,10.6,11.4,0.567,1.13,13.0,0.339,0.719,0.526,15.054,15.8,0.388,0.451,1.0,0.201,100.0,95.5,79.58,95.0,0.615
24,0021400004,1610612749,Bucks,MIL,Milwaukee,265:00,103.4,103.9,96.6,103.8,6.7,0.1,0.641,1.67,19.1,0.098,0.594,0.4,14.626,14.7,0.531,0.585,1.0,0.197,97.05,93.28,77.74,102.0,0.518
25,0021400004,1610612766,Hornets,CHA,Charlotte,265:00,96.6,103.8,103.4,103.9,-6.7,-0.1,0.659,2.08,17.6,0.406,0.902,0.6,11.632,12.5,0.436,0.475,1.0,0.194,97.05,93.28,77.74,104.0,0.482
26,0021400008,1610612761,Raptors,TOR,Toronto,240:00,110.6,116.0,105.7,108.5,4.9,7.4,0.703,2.6,18.5,0.386,0.717,0.534,10.15,10.6,0.456,0.521,1.0,0.199,97.5,94.0,78.33,94.0,0.547
27,0021400008,1610612737,Hawks,ATL,Atlanta,240:00,105.7,108.5,110.6,116.0,-4.9,-7.4,0.65,1.37,19.6,0.283,0.614,0.466,19.693,20.2,0.581,0.583,1.0,0.197,97.5,94.0,78.33,94.0,0.453
28,0021400009,1610612750,Timberwolves,MIN,Minnesota,240:00,100.9,104.1,107.4,109.4,-6.5,-5.3,0.513,0.87,14.4,0.52,0.707,0.604,22.972,23.7,0.488,0.525,1.0,0.201,98.96,96.5,80.42,97.0,0.458
29,0021400009,1610612763,Grizzlies,MEM,Memphis,240:00,107.4,109.4,100.9,104.1,6.5,5.3,0.488,1.24,16.3,0.293,0.48,0.396,17.382,17.7,0.549,0.578,1.0,0.2,98.96,96.5,80.42,96.0,0.542
30,0021400020,1610612760,Thunder,OKC,Oklahoma City,240:00,90.9,92.8,96.9,97.9,-5.9,-5.1,0.821,0.85,17.7,0.342,0.737,0.579,27.284,27.8,0.477,0.563,1.0,0.189,97.48,96.0,80.0,97.0,0.57
31,0021400020,1610612746,Clippers,LAC,Los Angeles,240:00,96.9,97.9,90.9,92.8,5.9,5.1,0.5,1.42,13.4,0.263,0.658,0.421,12.5,12.6,0.431,0.474,1.0,0.198,97.48,96.0,80.0,95.0,0.43
32,0021400016,1610612764,Wizards,WAS,Washington,240:00,107.8,110.5,100.5,103.2,7.3,7.4,0.564,1.83,17.5,0.222,0.821,0.5,12.315,12.6,0.531,0.574,1.0,0.201,97.5,95.0,79.17,95.0,0.547
33,0021400016,1610612753,Magic,ORL,Orlando,240:00,100.5,103.2,107.8,110.5,-7.3,-7.4,0.541,1.11,16.6,0.179,0.778,0.5,18.45,18.9,0.556,0.594,1.0,0.199,97.5,95.0,79.17,95.0,0.453
34,0021400018,1610612752,Knicks,NYK,New York,240:00,110.6,109.2,103.7,104.7,6.9,4.5,0.811,1.67,24.0,0.324,0.675,0.514,20.95,20.7,0.58,0.618,1.0,0.194,86.36,86.5,72.08,87.0,0.55
35,0021400018,1610612739,Cavaliers,CLE,Cleveland,240:00,103.7,104.7,110.6,109.2,-6.9,-4.5,0.688,1.16,18.4,0.325,0.676,0.486,21.889,22.1,0.521,0.571,1.0,0.2,86.36,86.5,72.08,86.0,0.45
36,0021400019,1610612762,Jazz,UTA,Utah,240:00,111.0,110.9,131.7,129.0,-20.7,-18.2,0.611,1.38,17.1,0.327,,,17.406,17.4,0.518,0.561,1.0,0.2,91.52,92.5,77.08,92.0,0.378
37,0021400019,1610612742,Mavericks,DAL,Dallas,240:00,131.7,129.0,111.0,110.9,20.7,18.2,0.532,2.78,19.4,,0.673,,9.877,9.7,0.6,0.631,1.0,0.202,91.52,92.5,77.08,93.0,0.622
38,0021400017,1610612750,Timberwolves,MIN,Minnesota,240:00,107.4,106.6,96.1,101.1,11.3,5.5,0.486,1.5,15.2,0.244,0.643,0.465,13.286,13.2,0.513,0.549,1.0,0.199,92.52,90.5,75.42,91.0,0.57
39,0021400017,1610612765,Pistons,DET,Detroit,240:00,96.1,101.1,107.4,106.6,-11.3,-5.5,0.526,1.67,15.5,0.357,0.756,0.535,12.669,13.3,0.456,0.47,1.0,0.201,92.52,90.5,75.42,90.0,0.43
40,0021400026,1610612747,Lakers,LAL,Los Angeles,240:00,111.8,107.8,118.8,116.8,-7.0,-9.1,0.571,1.71,18.1,0.227,,,14.096,13.6,0.555,0.588,1.0,0.201,99.34,102.0,85.0,103.0,0.445
41,0021400026,1610612746,Clippers,LAC,Los Angeles,240:00,118.8,116.8,111.8,107.8,7.0,9.1,0.735,1.67,19.2,,0.773,,15.097,14.9,0.563,0.653,1.0,0.201,99.34,102.0,85.0,101.0,0.555
42,0021400022,1610612739,Cavaliers,CLE,Cleveland,265:00,103.1,109.6,101.4,102.9,1.7,6.8,0.439,1.5,12.1,0.431,0.686,0.543,10.858,11.5,0.409,0.481,1.0,0.196,98.26,94.64,78.87,104.0,0.523
43,0021400022,1610612741,Bulls,CHI,Chicago,265:00,101.4,102.9,103.1,109.6,-1.7,-6.8,0.61,1.25,17.5,0.314,0.569,0.457,18.783,19.0,0.528,0.554,1.0,0.199,98.26,94.64,78.87,105.0,0.477
44,0021400024,1610612759,Spurs,SAS,San Antonio,240:00,92.6,94.7,100.6,100.0,-8.0,-5.3,0.625,1.54,16.5,0.184,0.745,0.481,13.525,13.8,0.462,0.505,1.0,0.198,94.78,94.0,78.33,94.0,0.473
45,0021400024,1610612756,Suns,PHX,Phoenix,240:00,100.6,100.0,92.6,94.7,8.0,5.3,0.429,2.14,12.5,0.255,0.816,0.519,7.491,7.4,0.414,0.477,1.0,0.201,94.78,94.0,78.33,94.0,0.527
46,0021400023,1610612755,76ers,PHI,Philadelphia,240:00,79.7,81.0,90.1,93.9,-10.4,-12.9,0.625,1.11,15.0,0.274,0.643,0.449,17.703,18.0,0.401,0.423,1.0,0.197,102.46,99.5,82.92,100.0,0.377
47,0021400023,1610612749,Bucks,MIL,Milwaukee,240:00,90.1,93.9,79.7,81.0,10.4,12.9,0.694,1.19,17.5,0.357,0.726,0.551,20.341,21.2,0.46,0.478,1.0,0.195,102.46,99.5,82.92,99.0,0.623
48,0021400021,1610612763,Grizzlies,MEM,Memphis,240:00,109.1,107.8,101.1,101.1,8.0,6.6,0.571,2.22,16.7,,,,10.126,10.0,0.487,0.534,1.0,0.2,88.46,89.0,74.17,90.0,0.511
49,0021400021,1610612754,Pacers,IND,Indiana,240:00,101.1,101.1,109.1,107.8,-8.0,-6.6,0.559,1.06,16.1,,,,20.445,20.5,0.514,0.549,1.0,0.202,88.46,89.0,74.17,88.0,0.489
50,0021400025,1610612758,Kings,SAC,Sacramento,240:00,111.5,113.2,101.8,103.3,9.7,9.9,0.412,1.4,11.6,0.354,0.745,0.556,10.823,11.0,0.444,0.534,1.0,0.201,92.38,91.0,75.83,91.0,0.544
51,0021400025,1610612757,Trail Blazers,POR,Portland,240:00,101.8,103.3,111.5,113.2,-9.7,-9.9,0.588,1.82,16.3,0.255,0.646,0.444,11.91,12.1,0.464,0.514,1.0,0.197,92.38,91.0,75.83,91.0,0.456
52,0021400030,1610612755,76ers,PHI,Philadelphia,240:00,96.5,96.0,110.9,115.2,-14.4,-19.2,0.8,1.12,21.3,0.176,0.708,0.488,25.141,25.0,0.575,0.612,1.0,0.199,101.1,99.5,82.92,100.0,0.452
53,0021400030,1610612748,Heat,MIA,Miami,240:00,110.9,115.2,96.5,96.0,14.4,19.2,0.805,2.06,22.8,0.292,0.824,0.512,15.57,16.2,0.566,0.595,1.0,0.199,101.1,99.5,82.92,99.0,0.548
54,0021400038,1610612747,Lakers,LAL,Los Angeles,240:00,100.0,101.0,122.9,122.1,-22.9,-21.1,0.512,0.95,14.8,0.346,0.632,0.467,21.154,21.4,0.489,0.525,1.0,0.198,103.66,103.5,86.25,103.0,0.339
